Time,Xposition,Yposition,Zposition,XVehicleState,YVehicleState,ZVehicleState,Velocity,Acceleration,XengineState,YengineState,ZengineState,gimbalX,gimbalY,gimbalInputX,gimbalInputY
4.150000,-958.194214,-732.521790,690.324158,0.383243,0.290409,0.876805,356.733704,5.541375,0.439116,0.333168,0.834372,-0.049974,-0.065273,0.030750,-0.063027
4.160000,-959.562561,-733.558655,687.177734,0.383101,0.290301,0.876903,356.196320,5.536705,0.438941,0.333034,0.834517,-0.049937,-0.065226,0.072312,-0.008340
4.170000,-960.928284,-734.593567,684.035706,0.382960,0.290193,0.877001,355.659637,5.529899,0.438768,0.332900,0.834662,-0.049900,-0.065179,0.071821,-0.007092
4.180000,-962.291443,-735.626526,680.898010,0.382818,0.290085,0.877098,355.123627,5.523106,0.438596,0.332768,0.834805,-0.049864,-0.065134,0.061794,-0.015642
4.190000,-963.652039,-736.657532,677.764709,0.382673,0.289975,0.877198,354.587952,5.519415,0.438414,0.332628,0.834956,-0.049823,-0.065082,0.133348,0.059174
4.200000,-965.010010,-737.686523,674.635742,0.382529,0.289865,0.877297,354.053040,5.511624,0.438232,0.332488,0.835107,-0.049780,-0.065028,0.102778,0.016273
4.210000,-966.365417,-738.713562,671.511169,0.382385,0.289756,0.877395,353.518829,5.504868,0.438050,0.332348,0.835259,-0.049737,-0.064974,0.092272,0.002379
4.220000,-967.718262,-739.738708,668.390930,0.382245,0.289650,0.877492,352.985474,5.496073,0.437876,0.332215,0.835403,-0.049699,-0.064926,0.038534,-0.051855
4.230000,-969.068542,-740.761902,665.275024,0.382102,0.289541,0.877590,352.452545,5.491404,0.437700,0.332079,0.835549,-0.049660,-0.064878,0.083759,0.004171
4.240000,-970.416260,-741.783142,662.163513,0.381958,0.289431,0.877689,351.920197,5.485697,0.437521,0.331941,0.835698,-0.049620,-0.064827,0.095876,0.015419
4.250000,-971.761414,-742.802429,659.056335,0.381814,0.289321,0.877788,351.388519,5.478994,0.437341,0.331802,0.835847,-0.049579,-0.064776,0.091983,0.008314
4.260000,-973.104004,-743.819763,655.953491,0.381670,0.289212,0.877886,350.857483,5.472308,0.437161,0.331664,0.835996,-0.049539,-0.064725,0.084907,-0.000495
4.270000,-974.444031,-744.835144,652.854980,0.381526,0.289103,0.877985,350.327087,5.465638,0.436982,0.331526,0.836144,-0.049498,-0.064674,0.080893,-0.004406
4.280000,-975.781494,-745.848633,649.760803,0.381384,0.288995,0.878082,349.797455,5.457990,0.436809,0.331393,0.836288,-0.049462,-0.064628,0.046970,-0.037411
4.290000,-977.116455,-746.860168,646.670898,0.381243,0.288887,0.878179,349.268463,5.451352,0.436638,0.331262,0.836428,-0.049428,-0.064586,0.044167,-0.032418
4.300000,-978.448853,-747.869751,643.585327,0.381101,0.288779,0.878276,348.740173,5.444736,0.436471,0.331134,0.836566,-0.049398,-0.064547,0.040884,-0.028941
4.310000,-979.778687,-748.877441,640.504089,0.380956,0.288669,0.878375,348.212189,5.441042,0.436296,0.331000,0.836711,-0.049363,-0.064504,0.103137,0.039351
4.320000,-981.106018,-749.883179,637.427124,0.380810,0.288558,0.878475,347.684875,5.434439,0.436118,0.330864,0.836857,-0.049326,-0.064456,0.100711,0.028715
4.330000,-982.430786,-750.887024,634.354492,0.380665,0.288448,0.878574,347.158173,5.427847,0.435939,0.330726,0.837005,-0.049287,-0.064408,0.093738,0.015755
4.340000,-983.753052,-751.888916,631.286133,0.380522,0.288339,0.878672,346.632263,5.420321,0.435763,0.330591,0.837150,-0.049250,-0.064361,0.064142,-0.017124
4.350000,-985.072754,-752.888916,628.222107,0.380375,0.288227,0.878772,346.106659,5.416578,0.435579,0.330449,0.837302,-0.049208,-0.064308,0.128859,0.051161
4.360000,-986.389954,-753.887024,625.162354,0.380231,0.288117,0.878870,345.581940,5.408163,0.435399,0.330310,0.837450,-0.049167,-0.064257,0.072270,-0.016086
4.370000,-987.704651,-754.883179,622.106873,0.380086,0.288008,0.878969,345.057861,5.401630,0.435221,0.330174,0.837597,-0.049129,-0.064208,0.064752,-0.020254
4.380000,-989.016785,-755.877441,619.055664,0.379940,0.287897,0.879068,344.534241,5.396963,0.435038,0.330033,0.837747,-0.049087,-0.064156,0.106873,0.026086
4.390000,-990.326416,-756.869812,616.008728,0.379791,0.287784,0.879170,344.011047,5.392249,0.434847,0.329886,0.837904,-0.049040,-0.064097,0.145510,0.059289
4.400000,-991.633545,-757.860291,612.966064,0.379646,0.287673,0.879269,343.488708,5.383950,0.434660,0.329742,0.838058,-0.048994,-0.064039,0.084552,-0.014009
4.410000,-992.938171,-758.848816,609.927673,0.379497,0.287560,0.879370,342.966797,5.379251,0.434467,0.329593,0.838216,-0.048945,-0.063978,0.129063,0.033416
4.420000,-994.240295,-759.835449,606.893555,0.379352,0.287450,0.879468,342.445709,5.370991,0.434280,0.329449,0.838370,-0.048899,-0.063920,0.073897,-0.028701
4.430000,-995.539917,-760.820190,603.863708,0.379207,0.287339,0.879567,341.925262,5.364536,0.434097,0.329307,0.838521,-0.048856,-0.063866,0.065998,-0.030630
4.440000,-996.837036,-761.803040,600.838074,0.379060,0.287227,0.879667,341.405243,5.359869,0.433910,0.329164,0.838674,-0.048812,-0.063810,0.100795,0.010542
4.450000,-998.131653,-762.783997,597.816711,0.378913,0.287115,0.879767,340.885895,5.353436,0.433722,0.329019,0.838827,-0.048767,-0.063754,0.096274,0.003827
4.460000,-999.423767,-763.763062,594.799561,0.378766,0.287004,0.879867,340.367157,5.347016,0.433537,0.328876,0.838980,-0.048723,-0.063699,0.088648,-0.004596
4.470000,-1000.713379,-764.740234,591.786682,0.378619,0.286892,0.879966,339.849060,5.340611,0.433351,0.328734,0.839131,-0.048680,-0.063645,0.077039,-0.015248
4.480000,-1002.000549,-765.715515,588.778015,0.378470,0.286779,0.880067,339.331421,5.335936,0.433162,0.328588,0.839286,-0.048635,-0.063588,0.115499,0.026386
4.490000,-1003.285217,-766.688965,585.773621,0.378322,0.286666,0.880168,338.814362,5.329549,0.432972,0.328441,0.839441,-0.048589,-0.063530,0.107265,0.012659
4.500000,-1004.567383,-767.660522,582.773438,0.378176,0.286555,0.880266,338.298126,5.321474,0.432788,0.328300,0.839591,-0.048546,-0.063477,0.056642,-0.040597
4.510000,-1005.847107,-768.630188,579.777466,0.378031,0.286445,0.880365,337.782532,5.315127,0.432609,0.328162,0.839738,-0.048508,-0.063429,0.048901,-0.039889
4.520000,-1007.124329,-769.597961,576.785706,0.377883,0.286332,0.880465,337.267365,5.310491,0.432427,0.328022,0.839886,-0.048469,-0.063380,0.084512,0.004031
4.530000,-1008.399109,-770.563904,573.798157,0.377735,0.286220,0.880565,336.752838,5.304167,0.432245,0.327882,0.840034,-0.048430,-0.063331,0.080920,-0.000402
4.540000,-1009.671448,-771.527954,570.814819,0.377588,0.286108,0.880664,336.238922,5.297854,0.432064,0.327743,0.840181,-0.048392,-0.063283,0.074286,-0.006951
4.550000,-1010.941284,-772.490112,567.835693,0.377439,0.285995,0.880765,335.725464,5.293208,0.431879,0.327601,0.840332,-0.048351,-0.063232,0.106909,0.027120
4.560000,-1012.208679,-773.450439,564.860779,0.377290,0.285881,0.880866,335.212646,5.286919,0.431692,0.327457,0.840484,-0.048309,-0.063179,0.098928,0.013489
4.570000,-1013.473633,-774.408875,561.890015,0.377141,0.285768,0.880966,334.700439,5.280640,0.431505,0.327313,0.840636,-0.048266,-0.063125,0.092254,0.004005
4.580000,-1014.736145,-775.365479,558.923462,0.376991,0.285654,0.881067,334.188721,5.275183,0.431316,0.327168,0.840790,-0.048222,-0.063070,0.100764,0.011682
4.590000,-1015.996155,-776.320190,555.961121,0.376843,0.285542,0.881167,333.677734,5.268125,0.431130,0.327025,0.840941,-0.048180,-0.063017,0.076556,-0.014958
4.600000,-1017.253723,-777.273071,553.002930,0.376695,0.285429,0.881267,333.167358,5.261889,0.430945,0.326883,0.841091,-0.048139,-0.062965,0.072428,-0.015972
4.610000,-1018.508850,-778.224121,550.048950,0.376547,0.285317,0.881367,332.657562,5.255666,0.430763,0.326743,0.841238,-0.048101,-0.062916,0.065011,-0.020063
4.620000,-1019.761536,-779.173279,547.099121,0.376399,0.285204,0.881466,332.148407,5.249463,0.430583,0.326605,0.841384,-0.048064,-0.062870,0.057930,-0.022964
4.630000,-1021.011780,-780.120605,544.153442,0.376250,0.285091,0.881567,331.639709,5.244856,0.430400,0.326465,0.841532,-0.048026,-0.062822,0.091383,0.015275
4.640000,-1022.259644,-781.066101,541.211975,0.376099,0.284976,0.881668,331.131500,5.239448,0.430214,0.326322,0.841683,-0.047986,-0.062772,0.100698,0.021407
4.650000,-1023.505066,-782.009766,538.274658,0.375950,0.284863,0.881768,330.623993,5.232497,0.430030,0.326180,0.841832,-0.047947,-0.062722,0.077639,-0.006113
4.660000,-1024.748047,-782.951599,535.341492,0.375801,0.284750,0.881868,330.117096,5.226338,0.429847,0.326040,0.841979,-0.047909,-0.062674,0.069933,-0.012545
4.670000,-1025.988647,-783.891541,532.412476,0.375652,0.284637,0.881968,329.610809,5.220194,0.429666,0.325901,0.842125,-0.047872,-0.062627,0.067014,-0.012851
4.680000,-1027.226807,-784.829651,529.487610,0.375502,0.284522,0.882069,329.104950,5.215597,0.429481,0.325760,0.842275,-0.047833,-0.062578,0.093279,0.016094
4.690000,-1028.462524,-785.765930,526.566895,0.375354,0.284410,0.882168,328.599884,5.207945,0.429302,0.325622,0.842419,-0.047798,-0.062533,0.053208,-0.027332
4.700000,-1029.695801,-786.700378,523.650330,0.375202,0.284294,0.882270,328.095093,5.204861,0.429113,0.325477,0.842571,-0.047757,-0.062482,0.119818,0.044975
4.710000,-1030.926636,-787.632996,520.737854,0.375052,0.284180,0.882371,327.591064,5.197269,0.428928,0.325335,0.842720,-0.047718,-0.062432,0.079458,-0.004758
4.720000,-1032.155151,-788.563843,517.829529,0.374900,0.284065,0.882472,327.087463,5.192671,0.428739,0.325190,0.842873,-0.047676,-0.062379,0.105254,0.022030
4.730000,-1033.381226,-789.492859,514.925354,0.374749,0.283950,0.882573,326.584442,5.186596,0.428548,0.325043,0.843026,-0.047633,-0.062324,0.098157,0.010344
4.740000,-1034.604858,-790.420044,512.025269,0.374598,0.283835,0.882675,326.082031,5.180532,0.428359,0.324897,0.843179,-0.047589,-0.062270,0.093942,0.003975
4.750000,-1035.826172,-791.345398,509.129303,0.374449,0.283722,0.882774,325.580383,5.173007,0.428175,0.324756,0.843327,-0.047550,-0.062221,0.049514,-0.041280
4.760000,-1037.045044,-792.268921,506.237457,0.374296,0.283606,0.882876,325.079010,5.169897,0.427984,0.324609,0.843480,-0.047508,-0.062168,0.112009,0.029811
4.770000,-1038.261475,-793.190613,503.349731,0.374146,0.283492,0.882977,324.578369,5.162424,0.427797,0.324466,0.843630,-0.047467,-0.062116,0.071842,-0.016564
4.780000,-1039.475586,-794.110535,500.466095,0.373994,0.283376,0.883078,324.078186,5.157856,0.427607,0.324319,0.843782,-0.047425,-0.062063,0.101084,0.016127
4.790000,-1040.687256,-795.028625,497.586578,0.373842,0.283260,0.883179,323.578613,5.151854,0.427417,0.324173,0.843935,-0.047382,-0.062009,0.090412,0.002097
4.800000,-1041.896606,-795.944946,494.711151,0.373688,0.283144,0.883282,323.079437,5.147268,0.427222,0.324023,0.844091,-0.047337,-0.061952,0.119356,0.030604
4.810000,-1043.103516,-796.859436,491.839813,0.373537,0.283029,0.883383,322.581024,5.139886,0.427031,0.323876,0.844244,-0.047293,-0.061897,0.078158,-0.016965
4.820000,-1044.308105,-797.772095,488.972565,0.373386,0.282914,0.883483,322.083221,5.133924,0.426843,0.323732,0.844395,-0.047252,-0.061845,0.066737,-0.024854
4.830000,-1045.510254,-798.682983,486.109406,0.373233,0.282798,0.883585,321.585815,5.129367,0.426651,0.323584,0.844548,-0.047209,-0.061792,0.099952,0.013536
4.840000,-1046.710083,-799.592102,483.250336,0.373080,0.282682,0.883687,321.088989,5.123427,0.426460,0.323438,0.844701,-0.047166,-0.061738,0.088720,-0.000515
4.850000,-1047.907593,-800.499390,480.395325,0.372928,0.282566,0.883788,320.592773,5.117499,0.426270,0.323292,0.844853,-0.047125,-0.061685,0.081571,-0.007557
4.860000,-1049.102661,-801.404907,477.544403,0.372776,0.282450,0.883889,320.097137,5.111583,0.426081,0.323147,0.845003,-0.047084,-0.061634,0.074043,-0.013512
4.870000,-1050.295410,-802.308594,474.697540,0.372624,0.282335,0.883990,319.602081,5.105684,0.425894,0.323004,0.845152,-0.047045,-0.061584,0.069794,-0.014946
4.880000,-1051.485840,-803.210510,471.854736,0.372470,0.282218,0.884092,319.107483,5.101148,0.425704,0.322858,0.845304,-0.047005,-0.061533,0.093749,0.012122
4.890000,-1052.673828,-804.110657,469.015991,0.372317,0.282102,0.884194,318.613434,5.095269,0.425514,0.322712,0.845455,-0.046964,-0.061481,0.089550,0.005398
4.900000,-1053.859497,-805.009033,466.181305,0.372162,0.281984,0.884296,318.119843,5.090723,0.425320,0.322563,0.845610,-0.046920,-0.061426,0.115761,0.030484
4.910000,-1055.042847,-805.905579,463.350677,0.372008,0.281867,0.884399,317.626831,5.084863,0.425124,0.322412,0.845766,-0.046875,-0.061370,0.104868,0.013244
4.920000,-1056.223755,-806.800354,460.524109,0.371853,0.281749,0.884502,317.134277,5.079665,0.424926,0.322259,0.845924,-0.046828,-0.061310,0.113585,0.019205
4.930000,-1057.402344,-807.693359,457.701569,0.371701,0.281633,0.884603,316.642578,5.071866,0.424735,0.322112,0.846076,-0.046785,-0.061256,0.058961,-0.039415
4.940000,-1058.578613,-808.584595,454.883087,0.371547,0.281516,0.884704,316.151245,5.067359,0.424542,0.321965,0.846228,-0.046743,-0.061203,0.080746,-0.009428
4.950000,-1059.752563,-809.474060,452.068634,0.371393,0.281400,0.884806,315.660492,5.061551,0.424352,0.321818,0.846380,-0.046702,-0.061151,0.077269,-0.010942
4.960000,-1060.924194,-810.361755,449.258209,0.371240,0.281283,0.884907,315.170349,5.055758,0.424163,0.321674,0.846529,-0.046662,-0.061102,0.066862,-0.019070
4.970000,-1062.093506,-811.247681,446.451813,0.371085,0.281166,0.885009,314.680603,5.051252,0.423972,0.321527,0.846681,-0.046622,-0.061050,0.096418,0.014459
4.980000,-1063.260498,-812.131836,443.649445,0.370932,0.281049,0.885110,314.191589,5.044207,0.423786,0.321384,0.846828,-0.046584,-0.061003,0.056104,-0.028867
4.990000,-1064.425171,-813.014221,440.851105,0.370778,0.280932,0.885212,313.702972,5.039722,0.423598,0.321240,0.846977,-0.046546,-0.060955,0.079299,0.000342
5.000000,-1065.587524,-813.894836,438.056763,0.370624,0.280815,0.885314,313.214966,5.033976,0.423410,0.321096,0.847125,-0.046509,-0.060908,0.076060,-0.002969
5.010000,-1066.747559,-814.773743,435.266449,0.370468,0.280697,0.885417,312.727356,5.029482,0.423219,0.320949,0.847277,-0.046469,-0.060858,0.096251,0.017841
5.020000,-1067.905273,-815.650879,432.480133,0.370315,0.280580,0.885518,312.240479,5.022518,0.423031,0.320806,0.847424,-0.046432,-0.060810,0.062783,-0.019345
5.030000,-1069.060669,-816.526245,429.697815,0.370160,0.280462,0.885620,311.753998,5.018045,0.422842,0.320661,0.847574,-0.046394,-0.060762,0.086563,0.008467
5.040000,-1070.213745,-817.399841,426.919525,0.370003,0.280343,0.885723,311.267944,5.013561,0.422648,0.320512,0.847727,-0.046353,-0.060710,0.109696,0.029835
5.050000,-1071.364502,-818.271729,424.145233,0.369849,0.280226,0.885825,310.782593,5.006653,0.422457,0.320366,0.847877,-0.046313,-0.060659,0.068803,-0.017273
5.060000,-1072.512939,-819.141846,421.374908,0.369691,0.280106,0.885928,310.297577,5.003378,0.422259,0.320215,0.848033,-0.046270,-0.060603,0.126297,0.043818
5.070000,-1073.659058,-820.010254,418.608582,0.369533,0.279987,0.886032,309.813080,4.997701,0.422059,0.320061,0.848191,-0.046223,-0.060545,0.115458,0.023855
5.080000,-1074.802856,-820.876892,415.846252,0.369376,0.279867,0.886135,309.329163,4.992038,0.421858,0.319906,0.848349,-0.046176,-0.060485,0.110328,0.013760
5.090000,-1075.944336,-821.741760,413.087891,0.369220,0.279748,0.886238,308.845795,4.986387,0.421657,0.319752,0.848507,-0.046128,-0.060425,0.098878,-0.000553
5.100000,-1077.083618,-822.604919,410.333527,0.369063,0.279629,0.886341,308.362976,4.980747,0.421457,0.319598,0.848664,-0.046081,-0.060366,0.094054,-0.005261
5.110000,-1078.220581,-823.466309,407.583130,0.368905,0.279509,0.886445,307.880585,4.976276,0.421255,0.319442,0.848823,-0.046033,-0.060306,0.106098,0.007877
5.120000,-1079.355225,-824.325989,404.836700,0.368748,0.279390,0.886547,307.398804,4.970082,0.421054,0.319289,0.848981,-0.045987,-0.060247,0.091074,-0.008786
5.130000,-1080.487549,-825.183960,402.094238,0.368591,0.279270,0.886650,306.917511,4.965053,0.420854,0.319135,0.849138,-0.045940,-0.060188,0.092980,-0.005052
5.140000,-1081.617676,-826.040161,399.355743,0.368434,0.279151,0.886753,306.436798,4.959460,0.420655,0.318982,0.849294,-0.045895,-0.060130,0.088875,-0.008106
5.150000,-1082.745483,-826.894653,396.621216,0.368275,0.279031,0.886857,305.956482,4.955015,0.420453,0.318827,0.849452,-0.045848,-0.060071,0.104225,0.008930
5.160000,-1083.870972,-827.747437,393.890625,0.368118,0.278911,0.886960,305.476807,4.948880,0.420254,0.318674,0.849608,-0.045803,-0.060014,0.082831,-0.014322
5.170000,-1084.994263,-828.598511,391.164001,0.367961,0.278792,0.887063,304.997650,4.943321,0.420057,0.318523,0.849762,-0.045760,-0.059959,0.077951,-0.016221
5.180000,-1086.115234,-829.447815,388.441315,0.367803,0.278672,0.887166,304.518921,4.938891,0.419858,0.318370,0.849918,-0.045715,-0.059903,0.098250,0.007454
5.190000,-1087.234009,-830.295410,385.722565,0.367646,0.278553,0.887268,304.040863,4.932246,0.419663,0.318221,0.850069,-0.045675,-0.059851,0.059466,-0.032882
5.200000,-1088.350464,-831.141296,383.007782,0.367487,0.278432,0.887372,303.563171,4.928382,0.419466,0.318070,0.850223,-0.045633,-0.059798,0.096970,0.011469
5.210000,-1089.464722,-831.985474,380.296936,0.367330,0.278313,0.887474,303.086090,4.922321,0.419271,0.317921,0.850375,-0.045592,-0.059746,0.072272,-0.015618
5.220000,-1090.576660,-832.827942,377.589996,0.367171,0.278192,0.887578,302.609436,4.917910,0.419075,0.317770,0.850529,-0.045550,-0.059694,0.096124,0.011487
5.230000,-1091.686401,-833.668701,374.886993,0.367012,0.278071,0.887681,302.133331,4.912420,0.418878,0.317619,0.850682,-0.045509,-0.059641,0.085224,-0.001805
5.240000,-1092.793823,-834.507751,372.187927,0.366854,0.277951,0.887784,301.657776,4.906941,0.418682,0.317469,0.850834,-0.045468,-0.059589,0.081983,-0.004670
5.250000,-1093.899048,-835.345093,369.492767,0.366695,0.277830,0.887888,301.182587,4.902539,0.418484,0.317317,0.850988,-0.045426,-0.059536,0.098137,0.012457
5.260000,-1095.001953,-836.180725,366.801544,0.366535,0.277709,0.887992,300.707977,4.897082,0.418286,0.317165,0.851142,-0.045383,-0.059482,0.091213,0.002939
5.270000,-1096.102661,-837.014648,364.114227,0.366375,0.277587,0.888096,300.233795,4.892682,0.418084,0.317010,0.851299,-0.045339,-0.059426,0.110675,0.021789
5.280000,-1097.201172,-837.846863,361.430817,0.366215,0.277465,0.888200,299.760132,4.887241,0.417882,0.316855,0.851456,-0.045293,-0.059369,0.103346,0.009923
5.290000,-1098.297363,-838.677429,358.751312,0.366055,0.277344,0.888304,299.286987,4.881814,0.417680,0.316699,0.851613,-0.045248,-0.059311,0.092300,-0.003188
5.300000,-1099.391357,-839.506287,356.075714,0.365895,0.277223,0.888408,298.814392,4.876399,0.417479,0.316545,0.851769,-0.045203,-0.059256,0.083857,-0.010967
5.310000,-1100.483154,-840.333435,353.404022,0.365736,0.277102,0.888511,298.342316,4.870996,0.417281,0.316393,0.851923,-0.045161,-0.059201,0.076620,-0.015922
5.320000,-1101.572632,-841.158936,350.736237,0.365577,0.276981,0.888614,297.870789,4.865607,0.417084,0.316243,0.852075,-0.045120,-0.059150,0.069653,-0.019574
5.330000,-1102.659912,-841.982727,348.072327,0.365417,0.276859,0.888718,297.399689,4.861246,0.416886,0.316091,0.852228,-0.045079,-0.059098,0.089442,0.004291
5.340000,-1103.744995,-842.804810,345.412323,0.365255,0.276737,0.888822,296.929016,4.856876,0.416685,0.315937,0.852384,-0.045036,-0.059043,0.102552,0.016508
5.350000,-1104.827881,-843.625244,342.756195,0.365094,0.276615,0.888927,296.458832,4.851515,0.416483,0.315782,0.852539,-0.044992,-0.058988,0.099126,0.009643
5.360000,-1105.908569,-844.443970,340.103943,0.364934,0.276493,0.889030,295.989258,4.845670,0.416284,0.315630,0.852693,-0.044950,-0.058934,0.074196,-0.017293
5.370000,-1106.986938,-845.261047,337.455566,0.364774,0.276371,0.889134,295.520111,4.840827,0.416085,0.315477,0.852847,-0.044909,-0.058881,0.084633,-0.003256
5.380000,-1108.063110,-846.076416,334.811066,0.364613,0.276249,0.889238,295.051483,4.835992,0.415885,0.315325,0.853000,-0.044867,-0.058828,0.086993,-0.000219
5.390000,-1109.137085,-846.890137,332.170441,0.364451,0.276126,0.889342,294.583282,4.831160,0.415685,0.315171,0.853155,-0.044825,-0.058774,0.090376,0.003210
5.400000,-1110.208862,-847.702148,329.533691,0.364290,0.276004,0.889446,294.115570,4.826337,0.415483,0.315017,0.853310,-0.044782,-0.058720,0.093708,0.005873
5.410000,-1111.278442,-848.512512,326.900818,0.364130,0.275882,0.889550,293.648499,4.820079,0.415286,0.314866,0.853462,-0.044742,-0.058668,0.068991,-0.020066
5.420000,-1112.345825,-849.321228,324.271790,0.363968,0.275760,0.889654,293.181824,4.815758,0.415088,0.314714,0.853614,-0.044702,-0.058617,0.079177,-0.005701
5.430000,-1113.411011,-850.128235,321.646637,0.363806,0.275636,0.889758,292.715607,4.811438,0.414887,0.314561,0.853768,-0.044660,-0.058564,0.099623,0.015933
5.440000,-1114.473999,-850.933594,319.025330,0.363644,0.275514,0.889863,292.249878,4.806175,0.414686,0.314407,0.853923,-0.044618,-0.058511,0.089309,0.002300
5.450000,-1115.534790,-851.737305,316.407867,0.363483,0.275391,0.889967,291.784668,4.800921,0.414486,0.314254,0.854076,-0.044577,-0.058458,0.085571,-0.001918
5.460000,-1116.593384,-852.539368,313.794250,0.363321,0.275268,0.890070,291.319977,4.795682,0.414287,0.314101,0.854229,-0.044536,-0.058407,0.074752,-0.012337
5.470000,-1117.649780,-853.339722,311.184479,0.363160,0.275146,0.890174,290.855804,4.790455,0.414090,0.313951,0.854379,-0.044497,-0.058357,0.067700,-0.016819
5.480000,-1118.703979,-854.138428,308.578552,0.362998,0.275023,0.890278,290.392029,4.786164,0.413891,0.313799,0.854531,-0.044458,-0.058307,0.085327,0.004311
5.490000,-1119.755981,-854.935486,305.976471,0.362836,0.274900,0.890382,289.928802,4.780955,0.413694,0.313648,0.854683,-0.044419,-0.058257,0.078994,-0.002919
5.500000,-1120.805908,-855.730896,303.378204,0.362673,0.274776,0.890487,289.465942,4.776667,0.413493,0.313495,0.854836,-0.044379,-0.058206,0.095584,0.014279
5.510000,-1121.853638,-856.524658,300.783783,0.362510,0.274652,0.890591,289.003571,4.771928,0.413291,0.313340,0.854990,-0.044337,-0.058153,0.099740,0.015460
5.520000,-1122.899170,-857.316772,298.193176,0.362346,0.274528,0.890696,288.541687,4.767196,0.413088,0.313184,0.855146,-0.044294,-0.058098,0.102625,0.015125
5.530000,-1123.942505,-858.107239,295.606384,0.362182,0.274403,0.890801,288.080261,4.762466,0.412882,0.313026,0.855303,-0.044249,-0.058042,0.102212,0.011563
5.540000,-1124.983643,-858.896057,293.023438,0.362017,0.274278,0.890907,287.619232,4.758183,0.412672,0.312865,0.855463,-0.044202,-0.057982,0.118384,0.025327
5.550000,-1126.022705,-859.683228,290.444305,0.361854,0.274154,0.891012,287.158783,4.752154,0.412466,0.312707,0.855621,-0.044157,-0.057924,0.086357,-0.011969
5.560000,-1127.059570,-860.468750,287.868988,0.361690,0.274030,0.891116,286.698883,4.747016,0.412261,0.312550,0.855776,-0.044112,-0.057867,0.078943,-0.016893
5.570000,-1128.094238,-861.252686,285.297455,0.361525,0.273905,0.891222,286.239288,4.743621,0.412052,0.312390,0.855936,-0.044066,-0.057808,0.116034,0.023714
5.580000,-1129.126831,-862.034973,282.729736,0.361360,0.273779,0.891327,285.780182,4.738498,0.411842,0.312229,0.856096,-0.044018,-0.057748,0.107996,0.010740
5.590000,-1130.157227,-862.815613,280.165833,0.361197,0.273655,0.891431,285.321686,4.732532,0.411636,0.312071,0.856252,-0.043973,-0.057691,0.075899,-0.023590
5.600000,-1131.185425,-863.594604,277.605713,0.361032,0.273531,0.891536,284.863586,4.728289,0.411429,0.311913,0.856409,-0.043929,-0.057634,0.085381,-0.009200
5.610000,-1132.211548,-864.372009,275.049408,0.360867,0.273405,0.891642,284.405914,4.724046,0.411221,0.311753,0.856567,-0.043883,-0.057577,0.105688,0.013021
5.620000,-1133.235474,-865.147766,272.496887,0.360702,0.273280,0.891747,283.948730,4.718966,0.411013,0.311594,0.856725,-0.043838,-0.057519,0.094264,-0.001113
5.630000,-1134.257324,-865.921875,269.948151,0.360537,0.273154,0.891852,283.492004,4.714314,0.410805,0.311435,0.856883,-0.043792,-0.057461,0.094048,-0.001097
5.640000,-1135.276978,-866.694397,267.403198,0.360372,0.273029,0.891957,283.035767,4.709256,0.410598,0.311276,0.857040,-0.043747,-0.057404,0.089282,-0.005635
5.650000,-1136.294434,-867.465271,264.862030,0.360207,0.272904,0.892062,282.580048,4.704210,0.410392,0.311118,0.857195,-0.043704,-0.057349,0.081565,-0.012179
5.660000,-1137.309814,-868.234558,262.324646,0.360040,0.272777,0.892168,282.124603,4.700804,0.410182,0.310957,0.857354,-0.043658,-0.057291,0.112683,0.021474
5.670000,-1138.322998,-869.002197,259.791046,0.359874,0.272651,0.892274,281.669708,4.695773,0.409972,0.310796,0.857513,-0.043611,-0.057232,0.104813,0.009134
5.680000,-1139.334106,-869.768250,257.261200,0.359708,0.272525,0.892379,281.215271,4.690753,0.409762,0.310635,0.857672,-0.043565,-0.057174,0.093240,-0.004339
5.690000,-1140.343140,-870.532654,254.735123,0.359542,0.272399,0.892484,280.761353,4.685745,0.409554,0.310475,0.857829,-0.043519,-0.057116,0.089373,-0.007304
5.700000,-1141.349976,-871.295471,252.212814,0.359375,0.272272,0.892590,280.307800,4.681540,0.409344,0.310314,0.857988,-0.043474,-0.057058,0.098339,0.003182
5.710000,-1142.354736,-872.056702,249.694275,0.359209,0.272147,0.892695,279.854828,4.676157,0.409136,0.310155,0.858144,-0.043430,-0.057002,0.077265,-0.018553
5.720000,-1143.357300,-872.816284,247.179489,0.359043,0.272020,0.892801,279.402222,4.671964,0.408928,0.309995,0.858301,-0.043385,-0.056946,0.094122,0.002165
5.730000,-1144.357788,-873.574280,244.668457,0.358876,0.271894,0.892906,278.950134,4.666997,0.408721,0.309837,0.858457,-0.043342,-0.056891,0.086544,-0.005864
5.740000,-1145.356201,-874.330688,242.161179,0.358709,0.271767,0.893012,278.498444,4.662814,0.408512,0.309677,0.858614,-0.043298,-0.056835,0.093302,0.002114
5.750000,-1146.352417,-875.085510,239.657654,0.358541,0.271639,0.893118,278.047150,4.658631,0.408302,0.309515,0.858772,-0.043253,-0.056778,0.106632,0.015005
5.760000,-1147.346558,-875.838684,237.157883,0.358375,0.271513,0.893224,277.596436,4.652928,0.408094,0.309356,0.858928,-0.043209,-0.056722,0.081595,-0.013156
